,A,B,C,D
111,0.753991763771,0.973217275749,0.755803922785,0.842638516266
112,0.688395525368,0.541988491247,0.712750199646,0.756649455982
113,0.122340117853,0.185936138699,0.737680484294,0.640965124646
114,0.790425755473,0.779103582229,0.670851642839,0.790425755473
115,0.669435249398,0.0760383097073,0.696406633863,0.63588305032
116,0.983424013036,0.987144954173,0.919106444554,0.98098436104
117,0.333014820444,0.219932376399,0.260340221964,0.813653114066
118,0.115720427136,0.842989063607,0.291515385308,0.881589337169
119,0.0274372066713,0.126805190263,0.554011199632,0.493726921713
120,0.850593936611,0.838195544296,0.79557606362,0.796620543535
121,0.910368418312,0.938098406466,0.9008895979,0.9008895979
122,0.523411780226,0.561815095625,0.332086902697,0.27399051315
123,0.157095613001,0.123156366034,0.157095613001,0.179417333679
124,0.637162415516,0.362525353483,0.459317358446,0.249258852802
125,0.896310779563,0.926137249455,0.159702754035,0.0575515928997
126,0.912251061267,0.895295978999,0.965422099637,0.984648880464
127,0.0636720234452,0.0636720234452,0.111519426569,0.0636720234452
128,0.22529236882,0.939333578832,0.965301052371,0.0840198418522
129,0.832663924544,0.698044611774,0.886340288661,0.729566921537
130,0.527529036762,0.981572440001,0.676090336388,0.196447561503
131,0.410161349676,0.576514012481,0.410161349676,0.576514012481
132,0.466077103619,0.56590684931,0.839000680641,0.539532047699
133,0.283741358001,0.376464119558,0.338902775233,0.181027383314
134,0.0643010508889,0.445160738364,0.213657481194,0.445160738364
135,0.483662609657,0.873820427277,0.741912631867,0.878651313348
136,0.758322657967,0.864665145958,0.844075248806,0.880331058971
137,0.228265398043,0.635668105038,0.245251650708,0.935512270546
138,0.906310040232,0.957437971479,0.797791195385,0.456170567743
139,0.897017746203,0.882230891845,0.944646196984,0.949814168961
140,0.79818780807,0.909049009819,0.816792599303,0.820972213338
141,0.153176094409,0.386959606678,0.0205095244971,0.343832218645
142,0.00211568050016,0.235991992759,0.0797098246807,0.541891037582
143,0.0194036453973,0.290067936221,0.287761263728,0.041987966032
144,0.400958073813,0.0459130647894,0.186808807729,0.979343292719
145,0.988119021233,0.98720183513,0.98888212291,0.986407592168
146,0.746610517994,0.73445194601,0.741512793165,0.730328937736
147,0.0674830282406,0.209469428289,0.203106135133,0.0624497882075
148,0.719501522672,0.932636945486,0.832782984034,0.765225729934
149,0.209224513226,0.0927841073189,0.0614724455156,0.369320926508
150,0.0184028439463,0.390952710869,0.302692727214,0.416552688704
151,0.0841803682858,0.12592733317,0.00224762668411,0.0905122691111
152,0.894513951899,0.986405741957,0.988345824655,0.875975398116
153,0.319548294102,0.652796785308,0.176750721464,0.299211091501
154,0.812372237825,0.762204676596,0.775629024764,0.702487402755
155,0.369087047786,0.256378382102,0.53060308414,0.273995309071
156,0.180208624032,0.0966565622726,0.132217007909,0.0860516440157
157,0.135314929451,0.0554481856394,0.183513096691,0.260960473948
158,0.0269975064794,0.0269975064794,0.0269975064794,0.0269975064794
159,0.0786364910244,0.0879791027272,0.00576777553958,0.15232823668
160,0.380513975062,0.893587178695,0.872779030942,0.757257453782
161,0.463033758416,0.457704012024,0.472991294663,0.441662804326
162,0.0754864138737,0.127309156768,0.0629388471103,0.1451810792
163,0.906577516889,0.925486629078,0.911897474452,0.919827950356
164,0.784296194281,0.704779305331,0.774952728886,0.616942673504
165,0.778021469963,0.841820561096,0.860927315811,0.807677788372
166,0.578855514946,0.65917176175,0.56902443224,0.713151504634
167,0.617880769178,0.416107296968,0.291755836201,0.574678414794
168,0.19871390261,0.197957445402,0.119302373604,0.0417936492387
169,0.727245215034,0.923183522445,0.871983448481,0.950796407797
170,0.113115698727,0.0449601015505,0.0737049537016,0.14467659784
171,0.833369853568,0.127298424569,0.824162203846,0.555336019203
172,0.461882353874,0.278917309547,0.253336716921,0.273637346263
173,0.0252879958721,0.641213270995,0.759774404423,0.517022026976
174,0.36770182547,0.358997938412,0.156149518598,0.317955439454
175,0.993621094092,0.994816019968,0.99575820648,0.996562893445
176,0.695436809811,0.560665396768,0.739865101492,0.741595806772
177,0.62035806655,0.773581229788,0.463298911734,0.257191146767
178,0.233754827837,0.365496904238,0.730767113651,0.87379801235
179,0.0662929291393,0.483492511979,0.36266720522,0.542018873622
180,0.736862109619,0.574546678035,0.811151658842,0.978819222213
181,0.714442836637,0.681230421426,0.387071674117,0.824995358508
182,0.661399613372,0.86163768575,0.749491364922,0.918972682523
183,0.837785063306,0.837785063306,0.869628847744,0.869628847744
184,0.2952746621,0.0801732490456,0.0210512762674,0.0453000687204
185,0.513259172839,0.0437646594567,0.140718522574,0.270364589036
186,0.605455056695,0.94137115912,0.404769970346,0.875148228865
187,0.966092949277,0.973631406265,0.544703396504,0.942520224181
188,0.110558055872,0.943974672744,0.747249794752,0.170703542419
189,0.92623575009,0.917653626307,0.828208299385,0.0294291987306
190,0.821431022302,0.779421106366,0.88079292684,0.956033812952
191,0.973383728792,0.931092210741,0.970859103341,0.926573089096
192,0.731667051389,0.705781658038,0.755169712619,0.720974674801
193,0.478182344491,0.75259151235,0.984925320489,0.858676894043
194,0.572124410702,0.75377508461,0.330165984205,0.595137468659
195,0.996827805289,0.996951624529,0.9969516252,0.996827805289
196,0.239347054714,0.403734499405,0.539302053272,0.172162516677
197,0.911194334675,0.698351064041,0.896179202468,0.727123498285
198,0.897652984709,0.868293323618,0.967735553437,0.578099960332
199,0.454375372446,0.393349563524,0.0906909173471,0.61492739241
200,0.96413078545,0.899478141027,0.947789874706,0.928688365321
201,0.155262301369,0.874993351478,0.179758952442,0.766406987944
202,0.98178109099,0.823877012783,0.874031239502,0.98178109099
203,0.915793430329,0.979330052095,0.950150818472,0.926609291134
204,0.870244955918,0.690471928229,0.812251031259,0.356089382361
205,0.649569405961,0.649569405961,0.719996546223,0.720825310578
206,0.137514594063,0.137514593887,0.452552125339,0.268159360803
207,0.61144951194,0.949503607848,0.0722797995459,0.954032539632
208,0.398011109256,0.242719479573,0.957853139134,0.298986028146
209,0.876524649852,0.685464193492,0.907482468518,0.911473174303
210,0.432374057306,0.148410769253,0.424746735222,0.183653563359
211,0.7190628455,0.450299850716,0.799153562712,0.866086589803
212,0.817981155265,0.834361686552,0.758311350885,0.582312847136
213,0.799649864929,0.799649864929,0.968207219825,0.968207219825
214,0.947062157386,0.941884227135,0.991696003244,0.88999039858
215,0.0779792055052,0.391730735137,0.0908675263031,0.213998180234
216,0.87514223697,0.344888283319,0.769164583889,0.259168780423
217,0.144647878489,0.774210976322,0.0532193479448,0.777230688569
218,0.697345215769,0.569392209978,0.0431043924589,0.697345215769
219,0.809799677651,0.809799677651,0.809799677651,0.809799677651
220,0.986143083679,0.75969810792,0.955228739338,0.930850940902
221,0.986202345147,0.984223381919,0.981494507318,0.98088332972
222,0.45004491523,0.337565932621,0.341566348218,0.30734059309
223,0.0968629440411,0.131164051758,0.363783378507,0.116646629927
224,0.0575471724156,0.805061228664,0.961002570141,0.642485368551
225,0.46818152719,0.339883681513,0.192170630292,0.776618264845
226,0.872610001803,0.981148981334,0.975325688933,0.959389962055
227,0.302013041227,0.216090256038,0.357630336215,0.330942856601
228,0.119447463785,0.353534434573,0.236827160618,0.710662317527
229,0.402768758245,0.383290562946,0.309873232059,0.346185447453
230,0.795185507493,0.715746557354,0.786711082595,0.768798830367
231,0.736474239975,0.526699117777,0.0736536996313,0.272504298901
232,0.594029428164,0.172263206,0.807656212226,0.603135895413
233,0.836166837104,0.319604942103,0.87672673487,0.647029689324
234,0.3987909308,0.00417371487136,0.00417371487136,0.434175986899
235,0.987605043356,0.98737863427,0.997022469365,0.99655905989
236,0.149604295395,0.0885155900812,0.123555456613,0.0782622617033
237,0.131817710582,0.645143563153,0.848106099314,0.508225314107
238,0.0829850822164,0.184085335519,0.0314619089063,0.269923715047
239,0.116065549793,0.0163633786863,0.135636012947,0.148069022097
240,0.553960472001,0.748174427999,0.854873582305,0.303912419671
241,0.696322991852,0.714493485413,0.438780111026,0.585222674966
242,0.935241388595,0.276058100817,0.300977951905,0.922801464361
243,0.921771386058,0.936764143622,0.93692733097,0.935557914479
244,0.925773844926,0.989572592918,0.757761490207,0.988199107215
245,0.339946979487,0.270874497992,0.259668616574,0.327208745395
246,0.530733496961,0.835806261801,0.897956176893,0.509418853376
247,0.78280700413,0.103918430789,0.0892681973168,0.0726141601133
248,0.8759343777,0.899359942241,0.66098094011,0.870596823713
249,0.0416684193948,0.133547304012,0.131657564117,0.000587299215198
250,0.838254453547,0.490234982631,0.182391048184,0.107361618863
251,0.998993263404,0.996963631349,0.998993263404,0.994847089766
252,0.985295513246,0.987703389396,0.985175633355,0.979582133344
253,0.985409434055,0.939344138036,0.57671871714,0.865549266098
254,0.143576498494,0.0658935148484,0.0658935148484,0.143576498494
255,0.495153380346,0.938188721736,0.678960766139,0.949887037683
256,0.108497391831,0.298237706074,0.544633404247,0.686100063766
257,0.456025246289,0.456025246289,0.950735741859,0.950735741859
258,0.837708224092,0.962746436429,0.941072284911,0.65512019654
259,0.567371689065,0.267961505983,0.450678004128,0.875200229768
260,0.948759719991,0.34325919921,0.949034871406,0.948759719991
261,0.172591601935,0.336528516722,0.289973339328,0.116223792522
262,0.386263446562,0.402219853612,0.436239027354,0.345278215066
263,0.404512125167,0.404512125167,0.61290332158,0.548390265921
264,0.00113651057736,0.470517412919,0.140927431919,0.302296739639
265,0.92153765184,0.887172584797,0.92153765184,0.887172584797
266,0.637279360885,0.960771344271,0.965790874806,0.712692831716
267,0.758062439968,0.772100266516,0.774603277627,0.895829489665
268,0.865174901042,0.769544775856,0.223468434964,0.23789543828
269,0.394054556865,0.833388436299,0.812724501029,0.682527469766
270,0.875049846822,0.614829240296,0.643201285173,0.908564869546
271,0.677680295614,0.886835655924,0.638817077343,0.917206914018
272,0.937812963636,0.662832003334,0.936993220882,0.953275069346
273,3.01792114491e-05,0.206453021552,0.00958833946814,0.0410313834039
274,0.412097275357,0.446098236561,0.446024047833,0.428255534428
275,0.17776241847,0.656805552083,0.430742958226,0.497073459552
276,0.245087656218,0.0337344032697,0.0594523397168,0.278842532667
277,0.279640972092,0.0653674308675,0.0653674289481,0.0963797456617
278,0.827889771105,0.013156974179,0.524037017133,0.277185081745
279,0.47149172193,0.217643115401,0.139739117142,0.48213955104
280,0.953213294731,0.97098587383,0.962552093194,0.964730314173
281,0.276680124129,0.461216615195,0.432575174796,0.565071159121
282,0.931193419934,0.934092748636,0.926883624567,0.939201848855
283,0.198359545616,0.971370308093,0.198359545616,0.978381657358
284,0.921588289173,0.036632065943,0.772575185559,0.967347655041
285,0.707733238369,0.119535923024,0.21281451273,0.714855674158
286,0.869480131131,0.934164784796,0.959966868297,0.949459341081
287,0.98292063322,0.0812222379351,0.692936770732,0.128839626283
288,0.138969113976,0.112383698315,0.0198389460416,0.0231974091967
289,0.0294034703632,0.0294034703632,0.196136838782,0.00859228097237
290,0.938695682405,0.317747160762,0.242284126094,0.0721823006994
291,0.318596627366,0.409423241422,0.969603714118,0.892926166643
292,0.00575252057117,0.307377718064,0.00575252057117,0.321079464794
293,0.993148841396,0.94871733858,0.973467846644,0.988112231079
294,0.184810390202,0.0383391412266,0.0211152535377,0.0680709042189
295,0.612641218637,0.682675084774,0.758522583488,0.684976590052
296,0.975714508301,0.992766330907,0.962464446221,0.97658389955
297,0.0607932014591,0.0607932014591,0.0607932014591,0.0607932014591
298,0.171120503954,0.133928179866,0.719573019095,0.171120503954
299,0.643532405006,0.828644080851,0.537594415639,0.723038077839
300,0.963930751581,0.122746907057,0.937017596307,0.956654267703
301,0.206637527999,0.628410872163,0.193606311472,0.0110164257441
302,0.600296602537,0.910932075793,0.878725832108,0.878725832108
303,0.844762256945,0.0284630269627,0.959324162388,0.982242175639
304,0.961196095177,0.235445815685,0.974596387677,0.922746454079
305,0.842046127254,0.897756796618,0.942770547741,0.76024338744
306,0.96643600999,0.962803280785,0.641202476299,0.861354485148
307,0.950027874083,0.535530390607,0.818674786506,0.846640185008
308,0.620226269463,0.568564785618,0.393227714081,0.304832180087
309,0.4654223223,0.409559282035,0.43490102939,0.43490102939
310,0.0731769017415,0.0731769017415,0.422038515425,0.0731769017415
311,0.0581818960408,0.00252776090813,0.0655952655426,0.1350483023
312,0.983960402434,0.0100729764407,0.442544346384,0.81592840381
313,0.802376685694,0.455218642964,0.798087777457,0.254600583892
314,0.462647648452,0.756095776481,0.72779814599,0.929605418998
315,0.375208660418,0.524977532194,0.751649045523,0.00488447388316
316,0.253192986124,0.826601990764,0.341227048862,0.38284812124
317,0.545950446473,0.0362432838841,0.724769466276,0.497460820466
318,0.986171794431,0.301144241738,0.980008620716,0.453791214491
319,0.988841115986,0.78185261525,0.854323638793,0.896419798957
320,0.255091161728,0.27466554321,0.135435830431,0.272055828858
321,0.877090835923,0.810797310696,0.89521458105,0.825804129269
322,0.78255660011,0.936707199884,0.965896860816,0.761211620049
323,0.573259372381,0.385551249955,0.23558898685,0.360379380637
324,0.447325909351,0.519025616307,0.906653450526,0.881243660713
325,0.0157793527143,0.316666788754,0.122716538018,0.275639641042
326,0.989800144507,0.986649732357,0.159041557577,0.829772693243
327,0.814099831568,0.935587421724,0.309716529544,0.333915489877
328,0.0436590031398,0.339420413782,0.341386130178,0.399972567464
329,0.792099498217,0.795323852171,0.386229840103,0.977918223683
330,0.88182581845,0.535200184256,0.653442697136,0.517040103251
331,0.982703431862,0.682596453591,0.955476060021,0.982703431862
332,0.0889998574505,0.461340672685,0.543426732761,0.563442141686
333,0.221102283468,0.0441994987148,0.0658097108984,0.21125963771
334,0.987566278362,0.988300356816,0.955641910571,0.948327740279
335,0.192743843567,0.942098364656,0.301451237488,0.955608762527
336,0.908934998562,0.925117275474,0.926610343803,0.915913710962
337,0.0805024728134,0.987721525995,0.921291095471,0.908672574677
338,0.569884830269,0.569884826009,0.569884826009,0.569884832949
339,0.0978738040868,0.42907456624,0.0972042749362,0.69941175667
340,0.807768112382,0.766402120578,0.866408478919,0.801077920342
341,0.291557112162,0.978492597395,0.494290719987,0.046470918517
342,0.32361297188,0.86887663985,0.786429744502,0.921891233561
343,0.0605948720948,0.0818415340614,0.0178640419001,0.00933444889777
344,0.165109803612,0.967299230032,0.80696625594,0.971705949294
345,0.6237454593,0.988228785393,0.989411464906,0.43400959375
346,0.921079205191,0.921079205191,0.921079205191,0.953009264424
347,0.331632620784,0.723819131765,0.355254193881,0.342547797152
348,0.85125922058,0.831228299994,0.849272895384,0.865857133632
349,0.231921588934,0.206731768822,0.0650218129448,0.260618285787
350,0.0832422714324,0.759531317223,0.595560469212,0.845803784206
351,0.374276581312,0.345897018988,0.279378042112,0.0546959076599
352,0.183360679527,0.643148839063,0.39638468518,0.550607491387
353,0.989393723148,0.985936485362,0.77521977274,0.970716036332
354,0.847318110074,0.988867680565,0.9318409577,0.970259825007
355,0.487589586454,0.0681845534249,0.955076592276,0.991712896394
356,0.503021721407,0.830328991133,0.812570998878,0.445826488376
357,0.539971785593,0.539971785593,0.45908039906,0.539971785593
358,0.0500447335714,0.38282050842,0.632084492895,0.182777762185
359,0.23215549085,0.107956961977,0.153029373921,0.01023697869
360,0.0481616399162,0.252882029685,0.174672177154,0.917136158449
361,0.980588825573,0.978413215964,0.966691440041,0.970861841828
362,0.26385702878,0.991530916955,0.992092223919,0.847008332758
363,0.10764002763,0.00792847326754,0.347761789586,0.00167007674668
364,0.24024167439,0.953509425269,0.87164905822,0.817501871405
365,0.0290444704158,0.584651743031,0.0436644394411,0.208164574224
366,0.630496562707,0.557960989917,0.57320898977,0.627947733332
367,0.986643006416,0.980964836428,0.99264209795,0.987575454695
368,0.875906305825,0.92810042775,0.942515468308,0.981366724716
369,0.896287324492,0.976670165743,0.927908964349,0.94326536647
370,0.818403765832,0.6268663481,0.960285147476,0.850017246755
371,0.0193240554034,0.949104191848,0.9586221481,0.772346141703
372,0.984070614659,0.474411798048,0.538465712476,0.959423881583
373,0.938440953398,0.93893772879,0.887010958451,0.740212301311
374,0.872687472685,0.924942362134,0.962645955041,0.651041341684
375,0.785302625734,0.705661418422,0.786072343173,0.785302626841
376,0.993567693182,0.997814110283,0.99740715028,0.99763647514
377,0.908770401965,0.826070043268,0.880092089982,0.206714798373
378,0.269532395081,0.269532395081,0.269532395081,0.269532395081
379,0.734305792746,0.0552897640067,0.470333136405,0.713943141296
380,0.865036966376,0.908519730349,0.456892345517,0.851217325381
381,0.895614611552,0.841676262194,0.798536474806,0.866392581639
382,0.844291587726,0.844291583878,0.181383289049,0.176882105961
383,0.721649528911,0.232626904762,0.0781621433523,0.549964726407
384,0.969364926975,0.953509070991,0.987333335733,0.973472910704
385,0.433700490207,0.689944285308,0.038029306234,0.300501714314
386,0.905978047735,0.816050690061,0.814576539219,0.915987097351
387,0.652914230028,0.64152129025,0.579234214264,0.66269574475
388,0.00983556184905,0.472004558304,0.0362294711501,0.307408932135
389,0.984145216853,0.00326252074296,0.889160701393,0.378674969024
390,0.679658929707,0.461950657387,0.642344353213,0.539748385831
391,0.817624538143,0.726473503642,0.86083095231,0.827601139431
392,0.678975583564,0.0338079033386,0.443687161235,0.564957586919
393,0.0275088969128,0.0275088969128,0.393938127523,0.459900608736
394,0.588305275171,0.58808800818,0.739655949386,0.915523122817
395,0.501047453714,0.00892800048983,0.673602831122,0.0772585534072
396,0.590579956877,0.729873289252,0.408110252869,0.300810417925
397,0.998007094901,0.997481105336,0.99743142775,0.858694908738
398,0.0829417252892,0.676462153303,0.535154941141,0.744966038164
399,0.99858671286,0.282500995381,0.570244723714,0.0191998396392
400,0.914404857004,0.956882459844,0.137744224052,0.901640577883
401,0.719403546573,0.00545236080702,0.681466392589,0.272844197298
402,0.404968237999,0.486683287253,0.399859652697,0.653414052042
403,0.176473829343,0.806959228078,0.120910600737,0.0844011354757
404,0.194954439043,0.0624015679721,0.789361669748,0.963652563085
405,0.335927958776,0.0434637980528,0.436463130546,0.0808680096985
406,0.521501995548,0.750233349603,0.792637505682,0.269685298643
407,0.961562760879,0.97191924103,0.820647128816,0.988464587679
408,0.15280968449,0.529259007601,0.519313324044,0.5002686954
409,0.368730007882,0.55049091692,0.488257838725,0.483359401616
410,0.295962791721,0.184226582884,0.361869311323,0.227044855021
411,0.974329615129,0.994807156182,0.992460547662,0.0475862708657
412,0.995225240333,0.991306584611,0.988335274056,0.995225240333
413,0.966466028851,0.424114347657,0.198883898256,0.9557943365
414,0.654216952622,0.755019112528,0.171558761587,0.982406709425
415,0.100430252652,0.100430257323,0.867042340302,0.890521216462
416,0.983853963775,0.915669395952,0.966669607791,0.908231680444
417,0.965786415406,0.987072422993,0.994930968246,0.995092708655
418,0.256231756851,0.559931042582,0.364157436406,0.385317402062
419,0.100285837272,0.763808810727,0.985002800423,0.616562822523
420,0.3937708917,0.540642387244,0.632025962089,0.909257770602
421,0.975270185689,0.983910843666,0.986222155464,0.981280068895
422,0.132869456734,0.00540438301704,0.125336373436,0.281196889169
423,0.661652554235,0.947842294302,0.278380015939,0.0844388486021
424,0.246256172946,0.231170602897,0.244236530547,0.231569611815
425,0.0699056134794,0.182081107471,0.114984110077,0.146338310589
426,0.874150454608,0.866096150187,0.863092811362,0.860120072526
427,0.541532993835,0.0276650870452,0.673348049569,0.0267515308194
428,0.912139271265,0.922372166044,0.60585514683,0.709155433859
429,0.480973895944,0.94968161933,0.115473563116,0.962600376688
430,0.529837049469,0.13465527702,0.529476488083,0.271985168183
431,0.0542716657964,0.496432141527,0.138447654072,0.0316831621494
432,0.918667912534,0.911701615474,0.512482948137,0.906169725454
433,0.855861154465,0.855861154465,0.967324911576,0.983910157253
434,0.577995773801,0.805557400049,0.142729957397,0.161315225113
435,0.273924364829,0.428480436598,0.419889655713,0.0895347948178
436,0.136560830516,0.91174562414,0.727716540799,0.533061970787
437,0.987541277306,0.987964871903,0.988727324068,0.987523435825
438,0.733652741191,0.213509806094,0.730781553932,0.927669023128
439,0.349913594224,0.0867838786684,0.0469963899591,0.00929239100494
440,0.51943300236,0.0733148132613,0.146280710073,0.432642929005
441,0.989657984997,0.945427895442,0.955841104777,0.802477331647
442,0.88123132748,0.104154447494,0.0863795905514,0.906605453866
443,0.538103173136,0.555920760613,0.347216899643,0.0229854977701
444,0.715204201471,0.715902730805,0.576501542508,0.756405263834
445,0.99621325524,0.991284120054,0.995458842431,0.993014789813
446,0.91368703101,0.991974383587,0.995800493585,0.896993798331
447,0.00671671991675,0.0546777684828,0.0923366872391,0.133115194258
448,0.0152961371297,0.0312812389618,0.043227845769,0.0430647757819
449,0.831710537835,0.87627892948,0.779194970512,0.21624959717
450,0.960061351558,0.988604574937,0.983871109399,0.98148550951
451,0.774073997358,0.0242039157118,0.160535530775,0.155358541127
452,0.0331694629753,0.604901768118,0.687193247104,0.930377329942
453,0.0304195718483,0.476791051159,0.0985555826969,0.0853032413633
454,0.274850055061,0.880120315514,0.114821288428,0.171606138919
455,0.180986537913,0.221067442238,0.666258308149,0.517056118656
456,0.154734127982,0.676645307051,0.676645307051,0.229114182505
457,0.756734227407,0.700979175222,0.974491687565,0.948266542428
